acc_fold_0,acc_fold_1,acc_fold_2,acc_fold_3,acc_fold_4,acc_fold_5,acc_fold_6,acc_fold_7,acc_fold_8,acc_fold_9,time_fold_0,time_fold_1,time_fold_2,time_fold_3,time_fold_4,time_fold_5,time_fold_6,time_fold_7,time_fold_8,time_fold_9,mean_exec_time,sd_exec_time,mean_accuracie,sd_accuracie,mean_kappa,sd_kappa,mean_balanced_accuracie,sd_balanced_accuracie,mean_macro_precision,sd_macro_precision,mean_macro_recall,sd_macro_recall,n_neighbors,weights,metric,voting
0.9387,0.9286,0.9496,0.9257,0.955,0.9418,0.9365,0.9339,0.9443,0.9628,5.685,5.7158,5.6606,5.6822,5.7384,5.68,5.5517,5.6511,5.5928,5.7688,5.6727,0.0611,0.9417,0.011,0.4587,0.1028,0.8198,0.1148,0.609,0.0715,0.8198,0.1148,3,info_gain,minkowski_p_3,majority
0.9387,0.9206,0.9496,0.9231,0.9497,0.9418,0.9286,0.9233,0.9363,0.9628,5.8199,5.7516,5.6569,5.5767,5.5696,5.5699,5.5556,5.5366,5.5159,5.56,5.6113,0.0951,0.9374,0.0132,0.4214,0.125,0.7618,0.1254,0.5836,0.0772,0.7618,0.1254,3,info_gain,minkowski_p_4,majority
0.952,0.9418,0.9629,0.9496,0.9683,0.9603,0.9471,0.9497,0.9708,0.9707,5.6693,5.4934,5.4937,5.519,5.6434,5.5257,5.5136,5.5688,5.5086,5.6297,5.5565,0.0634,0.9573,0.0101,0.6391,0.0911,0.8723,0.07,0.7305,0.068,0.8723,0.07,5,info_gain,minkowski_p_1,majority
0.9467,0.9286,0.9549,0.939,0.9524,0.9444,0.9365,0.9339,0.9443,0.9601,5.5845,5.5177,5.5408,5.9286,6.0873,5.9434,5.9275,5.9483,5.9978,6.1511,5.8627,0.2178,0.9441,0.0094,0.4537,0.1019,0.8422,0.127,0.5989,0.0645,0.8422,0.127,5,info_gain,minkowski_p_3,majority
0.944,0.9312,0.9523,0.9337,0.9524,0.9418,0.9339,0.9339,0.9443,0.9601,5.958,5.7849,5.7,5.687,5.681,5.7241,5.6187,5.8631,6.0108,6.0218,5.8049,0.1408,0.9427,0.0093,0.4345,0.1061,0.8294,0.1244,0.5813,0.071,0.8294,0.1244,5,info_gain,minkowski_p_4,majority
0.9547,0.9418,0.9576,0.9576,0.9683,0.955,0.9444,0.9418,0.9708,0.9707,6.1302,5.9448,5.9898,5.9295,6.1586,6.3403,5.9595,5.952,5.7636,5.6965,5.9865,0.1778,0.9563,0.0106,0.614,0.1085,0.8856,0.0668,0.7102,0.0772,0.8856,0.0668,7,info_gain,minkowski_p_1,majority
0.944,0.9339,0.9523,0.9363,0.9524,0.9418,0.9312,0.9365,0.9469,0.9548,5.662,5.6482,5.6468,5.6337,5.7069,5.7209,5.9727,5.9826,6.1068,6.2474,5.8328,0.2133,0.943,0.008,0.4319,0.0913,0.8381,0.1285,0.5868,0.0599,0.8381,0.1285,7,info_gain,minkowski_p_3,majority
0.9413,0.9365,0.9443,0.9337,0.9497,0.9365,0.9365,0.9339,0.9443,0.9521,6.2432,6.2948,6.2416,6.0225,6.0105,6.0002,6.0924,6.0107,6.0149,5.9245,6.0855,0.121,0.9409,0.0062,0.4012,0.0858,0.816,0.0803,0.5601,0.059,0.816,0.0803,7,info_gain,minkowski_p_4,majority
0.9547,0.9471,0.9576,0.939,0.963,0.9444,0.9365,0.9418,0.9602,0.9601,6.087,5.9535,6.0586,5.9191,6.0426,5.6837,5.6827,5.6401,5.6182,5.7619,5.8447,0.177,0.9504,0.0093,0.5578,0.0864,0.8497,0.0841,0.6791,0.0666,0.8497,0.0841,15,info_gain,minkowski_p_1,majority
0.936,0.9312,0.939,0.9363,0.9471,0.9312,0.9312,0.9365,0.9416,0.9468,5.6305,5.5764,5.636,5.631,5.8263,5.6871,5.617,5.647,5.6401,5.7288,5.662,0.0669,0.9377,0.0057,0.3359,0.0755,0.8454,0.1233,0.5766,0.104,0.8454,0.1233,15,info_gain,minkowski_p_3,majority
0.936,0.9312,0.939,0.9337,0.9471,0.9312,0.9286,0.9339,0.9416,0.9468,6.0567,6.0478,6.0099,6.006,5.594,6.0101,6.0257,6.001,6.002,5.9943,5.9748,0.1284,0.9369,0.0062,0.3199,0.0863,0.8428,0.1233,0.5645,0.1026,0.8428,0.1233,15,info_gain,minkowski_p_4,majority
0.9467,0.9444,0.9523,0.9363,0.9577,0.9418,0.9312,0.9339,0.9523,0.9521,6.1452,5.9694,5.9983,5.9903,6.1562,6.001,5.9764,5.9892,5.9994,6.1007,6.0326,0.0683,0.9449,0.0085,0.4746,0.0984,0.7891,0.1302,0.6243,0.073,0.7891,0.1302,25,info_gain,minkowski_p_1,majority
0.9333,0.9259,0.9337,0.9363,0.9497,0.9339,0.9286,0.9312,0.9416,0.9468,5.9767,5.9722,5.8988,5.9374,6.0847,5.9498,5.9018,5.9767,5.9686,6.0519,5.9719,0.0558,0.9361,0.0073,0.2966,0.1097,0.8886,0.1079,0.5465,0.0853,0.8886,0.1079,25,info_gain,minkowski_p_3,majority
0.9333,0.9259,0.9337,0.9337,0.9444,0.9312,0.9286,0.9286,0.9416,0.9415,6.0169,6.009,5.6468,5.9609,5.9933,5.7816,5.663,5.573,5.655,5.6504,5.795,0.1707,0.9343,0.006,0.2646,0.0933,0.8841,0.1069,0.5513,0.0936,0.8841,0.1069,25,info_gain,minkowski_p_4,majority
0.9413,0.9365,0.9443,0.9337,0.955,0.9365,0.9312,0.9339,0.9523,0.9521,5.9297,5.8044,5.7911,5.7115,5.7927,5.6964,5.5343,5.6478,5.731,5.729,5.7368,0.0996,0.9417,0.0083,0.4207,0.1026,0.7969,0.1506,0.5966,0.0769,0.7969,0.1506,50,info_gain,minkowski_p_1,majority
0.9333,0.9233,0.9257,0.9257,0.9339,0.9259,0.9233,0.9259,0.931,0.9282,5.6045,5.5814,5.6739,5.6812,5.6912,5.5727,5.6394,5.6649,5.6344,5.7419,5.6486,0.05,0.9276,0.0037,0.127,0.0565,0.8832,0.1278,0.5613,0.0904,0.8832,0.1278,50,info_gain,minkowski_p_3,majority
0.9307,0.9233,0.9231,0.9284,0.9339,0.9259,0.9233,0.9233,0.9257,0.9282,5.7461,5.7413,5.9634,6.0226,6.0143,6.003,6.0518,6.037,6.0271,6.033,5.964,0.1124,0.9266,0.0035,0.1052,0.0664,0.8692,0.1351,0.6019,0.2284,0.8692,0.1351,50,info_gain,minkowski_p_4,majority
0.968,0.9603,0.9761,0.9602,0.9735,0.9709,0.9497,0.9603,0.9761,0.9787,6.0552,5.9669,5.9685,5.9601,6.0757,5.9181,5.9388,5.9576,5.9725,6.0849,5.9898,0.0562,0.9674,0.0089,0.751,0.0699,0.8907,0.0392,0.8135,0.0571,0.8907,0.0392,1,info_gain,minkowski_p_1,inverse_distance
0.9333,0.918,0.9469,0.9363,0.9392,0.9286,0.9312,0.918,0.9469,0.9441,5.9555,5.9456,5.9313,5.9658,6.0906,5.9952,5.9578,5.9704,5.9013,6.0588,5.9772,0.0545,0.9343,0.0101,0.5003,0.0867,0.7112,0.0527,0.6783,0.0629,0.7112,0.0527,1,info_gain,minkowski_p_3,inverse_distance
0.9333,0.9127,0.9363,0.9257,0.9259,0.918,0.9101,0.9074,0.939,0.9415,6.0798,6.0237,5.9959,5.972,6.0163,6.0026,6.0346,6.0071,6.021,6.0081,6.0161,0.0268,0.925,0.0118,0.442,0.0846,0.685,0.054,0.6515,0.0626,0.685,0.054,1,info_gain,minkowski_p_4,inverse_distance
0.9573,0.9656,0.9655,0.9549,0.9683,0.9603,0.9497,0.9471,0.9708,0.9707,6.1171,5.9681,5.886,6.0505,6.1692,5.9646,5.9362,5.6607,5.654,5.7051,5.9111,0.1753,0.961,0.0081,0.6838,0.0848,0.8656,0.0486,0.7576,0.0692,0.8656,0.0486,3,info_gain,minkowski_p_1,inverse_distance
0.928,0.9312,0.9416,0.9257,0.955,0.9312,0.9339,0.9312,0.9337,0.9601,5.6376,5.6621,5.6319,5.5712,5.89,5.9688,5.9468,5.9592,5.9637,6.0861,5.8318,0.1755,0.9372,0.011,0.461,0.0889,0.7628,0.1063,0.6167,0.0646,0.7628,0.1063,3,info_gain,minkowski_p_3,inverse_distance
0.9307,0.9206,0.9337,0.9231,0.9497,0.9259,0.9286,0.9153,0.9178,0.9601,6.046,6.0546,5.9949,6.0132,6.0134,5.9899,5.881,5.7433,5.99,6.0092,5.9735,0.0888,0.9306,0.0135,0.4145,0.1032,0.7138,0.1289,0.5855,0.0696,0.7138,0.1289,3,info_gain,minkowski_p_4,inverse_distance
0.9547,0.9603,0.9682,0.9523,0.9735,0.9577,0.9392,0.9418,0.9708,0.9681,6.1196,5.9555,5.9697,5.9652,6.0842,5.9601,5.9531,5.9455,5.9784,6.0802,6.0011,0.0626,0.9586,0.0113,0.6496,0.1155,0.8771,0.0606,0.7436,0.0757,0.8771,0.0606,5,info_gain,minkowski_p_1,inverse_distance
0.9253,0.9206,0.9443,0.9178,0.9471,0.9339,0.9206,0.9365,0.9337,0.9628,5.9553,5.9677,5.9514,5.9942,6.0706,5.9124,5.9534,6.0903,6.3222,6.1071,6.0325,0.1154,0.9343,0.0134,0.4326,0.1045,0.7573,0.1061,0.6045,0.0705,0.7573,0.1061,5,info_gain,minkowski_p_3,inverse_distance
0.928,0.9286,0.939,0.9098,0.9418,0.9259,0.9233,0.9339,0.9284,0.9628,5.7939,5.7648,5.6724,5.7272,5.6124,5.7133,5.6325,5.8259,6.0181,6.0275,5.7788,0.1375,0.9321,0.0132,0.4171,0.1101,0.7222,0.1017,0.5986,0.07,0.7222,0.1017,5,info_gain,minkowski_p_4,inverse_distance
0.9547,0.9524,0.9629,0.9496,0.9683,0.9524,0.9392,0.9392,0.9682,0.9628,6.1433,5.9827,5.9466,5.9619,6.0667,5.9666,5.9663,5.9542,5.9641,6.1092,6.0062,0.0684,0.9549,0.0101,0.6093,0.1119,0.8599,0.0626,0.7124,0.0777,0.8599,0.0626,7,info_gain,minkowski_p_1,inverse_distance
0.9307,0.9365,0.9416,0.9151,0.9471,0.9339,0.9286,0.9365,0.9337,0.9548,5.9589,5.9793,5.9643,5.9863,6.0843,5.9637,5.976,5.9608,5.9843,6.0614,5.9919,0.0418,0.9358,0.0102,0.4178,0.0841,0.7559,0.1056,0.5905,0.0581,0.7559,0.1056,7,info_gain,minkowski_p_3,inverse_distance
0.9307,0.9339,0.9284,0.9072,0.9471,0.9206,0.9286,0.9339,0.9337,0.9548,6.058,6.0564,6.0268,5.9893,6.0254,6.0187,6.02,5.9904,6.0258,6.0185,6.0229,0.0215,0.9319,0.0124,0.3904,0.1004,0.7247,0.1126,0.5767,0.0673,0.7247,0.1126,7,info_gain,minkowski_p_4,inverse_distance
0.9547,0.9524,0.9523,0.939,0.9656,0.9444,0.9444,0.9339,0.9629,0.9548,6.1127,5.9786,5.9809,5.9678,6.0995,5.9701,5.9776,5.9799,6.1,6.0981,6.0265,0.0623,0.9504,0.0095,0.5512,0.119,0.8178,0.1144,0.673,0.0874,0.8178,0.1144,15,info_gain,minkowski_p_1,inverse_distance
0.928,0.9259,0.931,0.9204,0.9392,0.9286,0.9312,0.9365,0.9204,0.9468,5.9681,5.9804,5.9793,6.0882,6.3187,6.2447,5.9865,5.956,6.0499,6.0864,6.0658,0.1183,0.9308,0.0078,0.3396,0.0529,0.7145,0.1163,0.558,0.0721,0.7145,0.1163,15,info_gain,minkowski_p_3,inverse_distance
0.92,0.9259,0.9284,0.9125,0.9365,0.9259,0.9259,0.9365,0.9151,0.9468,6.089,6.0732,6.0253,6.1036,6.0141,6.1395,6.2114,6.0173,6.0193,6.0245,6.0717,0.0623,0.9274,0.0099,0.312,0.067,0.6963,0.1284,0.5459,0.082,0.6963,0.1284,15,info_gain,minkowski_p_4,inverse_distance
0.9493,0.9497,0.9469,0.9337,0.9603,0.9392,0.9418,0.9365,0.9602,0.9495,6.1423,5.8302,5.994,5.9818,6.1826,5.9207,5.6084,5.697,5.768,5.7997,5.8925,0.1768,0.9467,0.0086,0.4947,0.109,0.8593,0.0955,0.6983,0.1295,0.8593,0.0955,25,info_gain,minkowski_p_1,inverse_distance
0.9333,0.9153,0.9363,0.9231,0.9418,0.9339,0.9286,0.9312,0.9178,0.9468,5.6519,5.5685,5.7934,6.0183,6.0966,5.9759,5.9931,5.9492,5.9613,6.0981,5.9106,0.1715,0.9308,0.0095,0.2934,0.081,0.7828,0.1328,0.5213,0.0668,0.7828,0.1328,25,info_gain,minkowski_p_3,inverse_distance
0.9227,0.9127,0.9151,0.9151,0.9365,0.9233,0.9286,0.9286,0.9125,0.9415,6.088,6.055,6.0307,5.9996,6.0088,6.0401,6.0357,6.0356,6.0408,6.0436,6.0378,0.0229,0.9236,0.0096,0.2459,0.0687,0.7389,0.1312,0.5001,0.0495,0.7389,0.1312,25,info_gain,minkowski_p_4,inverse_distance
0.9413,0.9471,0.9443,0.9363,0.9524,0.9339,0.9392,0.9365,0.9523,0.9495,6.167,5.9944,5.9898,6.0123,6.1294,6.0118,6.0059,6.0169,6.0296,6.1593,6.0516,0.0671,0.9433,0.0065,0.4338,0.0983,0.8709,0.0844,0.6882,0.1523,0.8709,0.0844,50,info_gain,minkowski_p_1,inverse_distance
0.9307,0.9153,0.9204,0.9125,0.9365,0.9206,0.9233,0.9259,0.9098,0.9282,6.0123,5.9998,6.035,6.0283,6.1337,6.0387,6.0224,6.0153,6.0066,6.1285,6.0421,0.046,0.9223,0.0079,0.1391,0.0725,0.7426,0.1484,0.4414,0.0664,0.7426,0.1484,50,info_gain,minkowski_p_3,inverse_distance
0.928,0.918,0.9178,0.9072,0.9312,0.9153,0.9206,0.9233,0.9045,0.9282,6.0992,6.0369,6.0655,6.0546,6.0609,6.0544,6.0493,6.0499,6.0445,6.0377,6.0553,0.017,0.9194,0.0084,0.1145,0.0631,0.716,0.1293,0.4682,0.1856,0.716,0.1293,50,info_gain,minkowski_p_4,inverse_distance
0.968,0.9603,0.9761,0.9602,0.9735,0.9709,0.9497,0.9603,0.9761,0.9787,6.1635,5.9512,5.9482,5.9426,6.0671,5.9626,5.9588,5.9636,5.9868,6.0617,6.0006,0.0693,0.9674,0.0089,0.751,0.0699,0.8907,0.0392,0.8135,0.0571,0.8907,0.0392,1,info_gain,minkowski_p_1,shepards
0.9333,0.918,0.9469,0.9363,0.9392,0.9286,0.9312,0.918,0.9469,0.9441,5.9603,5.9622,5.9582,5.97,6.11,5.971,5.9169,5.9418,5.8439,5.8963,5.9531,0.0648,0.9343,0.0101,0.5003,0.0867,0.7112,0.0527,0.6783,0.0629,0.7112,0.0527,1,info_gain,minkowski_p_3,shepards
0.9333,0.9127,0.9363,0.9257,0.9259,0.918,0.9101,0.9074,0.939,0.9415,5.8504,5.7203,5.6001,5.5719,5.6607,5.6698,5.6585,5.7851,5.7132,5.6933,5.6923,0.0778,0.925,0.0118,0.442,0.0846,0.685,0.054,0.6515,0.0626,0.685,0.054,1,info_gain,minkowski_p_4,shepards
0.9573,0.9418,0.9655,0.9602,0.9709,0.963,0.9497,0.9497,0.9682,0.9761,5.6781,5.5832,5.5797,5.615,5.6921,5.6779,5.5374,5.5664,5.6105,5.6773,5.6218,0.0529,0.9602,0.0102,0.6741,0.093,0.8659,0.0585,0.7578,0.0704,0.8659,0.0585,3,info_gain,minkowski_p_1,shepards
0.9387,0.9286,0.9496,0.9257,0.955,0.9418,0.9365,0.9312,0.9469,0.9628,5.5496,5.5248,5.5875,5.655,5.7494,5.6286,5.6628,5.6253,5.5807,5.7121,5.6276,0.0667,0.9417,0.0113,0.4681,0.1043,0.7952,0.1098,0.6106,0.0727,0.7952,0.1098,3,info_gain,minkowski_p_3,shepards
0.9387,0.9206,0.9443,0.9231,0.9497,0.9418,0.9286,0.9206,0.939,0.9628,5.7045,5.7306,5.613,5.5867,5.6888,5.8507,6.0369,5.7726,5.7214,5.7243,5.7429,0.1206,0.9369,0.0131,0.4333,0.1172,0.7383,0.1331,0.5851,0.0781,0.7383,0.1331,3,info_gain,minkowski_p_4,shepards
0.952,0.9418,0.9629,0.9523,0.9683,0.9603,0.9471,0.9497,0.9708,0.9707,6.1568,5.8206,5.6169,5.6607,5.7385,5.6229,5.661,5.5605,5.6137,5.7911,5.7243,0.1643,0.9576,0.0099,0.6413,0.0896,0.876,0.0666,0.7342,0.0646,0.876,0.0666,5,info_gain,minkowski_p_1,shepards
0.9467,0.9259,0.9549,0.939,0.9524,0.9444,0.9365,0.9339,0.9469,0.9601,5.5796,5.5354,5.5848,5.6243,5.7387,5.6452,5.6097,5.6428,5.6506,5.7954,5.6407,0.0727,0.9441,0.0099,0.4602,0.1035,0.8276,0.1239,0.6005,0.0648,0.8276,0.1239,5,info_gain,minkowski_p_3,shepards
0.944,0.9286,0.9496,0.9363,0.9497,0.9444,0.9365,0.9339,0.9469,0.9601,5.7538,5.751,5.7146,5.6578,5.689,5.7042,5.7184,5.7011,5.7102,5.6326,5.7033,0.0354,0.943,0.0088,0.4474,0.1006,0.8131,0.1134,0.5928,0.0643,0.8131,0.1134,5,info_gain,minkowski_p_4,shepards
0.952,0.9418,0.9576,0.9576,0.9683,0.955,0.9444,0.9392,0.9708,0.9707,5.8162,5.7096,5.627,5.569,5.6901,5.6283,5.6237,5.6224,5.698,5.7934,5.6778,0.0755,0.9557,0.0111,0.6106,0.114,0.8695,0.0742,0.7083,0.0809,0.8695,0.0742,7,info_gain,minkowski_p_1,shepards
0.9467,0.9339,0.9523,0.9363,0.9524,0.9418,0.9312,0.9365,0.9469,0.9548,5.6184,5.6346,5.6209,5.6101,5.797,5.6716,5.6554,5.7166,5.6433,5.7837,5.6752,0.0647,0.9433,0.0081,0.4387,0.0905,0.8216,0.1304,0.5906,0.0599,0.8216,0.1304,7,info_gain,minkowski_p_3,shepards
0.944,0.9339,0.9443,0.9337,0.9497,0.9365,0.9365,0.9339,0.9469,0.9548,5.7426,5.6969,5.6493,5.6896,5.6437,5.7549,5.663,5.7175,5.6932,5.721,5.6972,0.0357,0.9414,0.0072,0.4124,0.0911,0.8052,0.109,0.5692,0.0664,0.8052,0.109,7,info_gain,minkowski_p_4,shepards
0.9547,0.9471,0.9549,0.939,0.963,0.9471,0.9365,0.9418,0.9602,0.9601,5.7914,5.6694,5.6108,5.6522,5.7491,5.656,5.656,5.6761,5.6895,5.755,5.6906,0.0535,0.9504,0.009,0.5604,0.0843,0.8441,0.0821,0.6821,0.0648,0.8441,0.0821,15,info_gain,minkowski_p_1,shepards
0.936,0.9312,0.939,0.9363,0.9471,0.9312,0.9312,0.9365,0.9443,0.9468,5.6451,5.6829,5.6647,5.7072,5.8115,5.5907,5.6399,5.6142,5.6697,5.8777,5.6903,0.0846,0.938,0.0059,0.3399,0.0801,0.8455,0.1234,0.5783,0.1043,0.8455,0.1234,15,info_gain,minkowski_p_3,shepards
0.936,0.9312,0.939,0.9337,0.9471,0.9312,0.9286,0.9365,0.9416,0.9468,5.7038,5.7143,5.7192,5.705,5.6355,5.6884,5.6879,5.7336,5.7596,5.6655,5.7013,0.033,0.9372,0.0061,0.3284,0.0807,0.8265,0.1325,0.5695,0.11,0.8265,0.1325,15,info_gain,minkowski_p_4,shepards
0.9467,0.9444,0.9523,0.9363,0.9603,0.9418,0.9339,0.9339,0.9523,0.9521,5.8123,5.6397,5.6671,5.681,5.7567,5.6965,5.6918,5.7104,5.6208,5.7316,5.7008,0.0533,0.9454,0.0085,0.4802,0.1009,0.7896,0.1297,0.6293,0.0738,0.7896,0.1297,25,info_gain,minkowski_p_1,shepards
0.9333,0.9259,0.9337,0.9363,0.9497,0.9339,0.9286,0.9312,0.9416,0.9468,5.7276,5.637,5.6293,5.6277,5.7408,5.6623,5.6051,5.5974,5.7468,5.7425,5.6717,0.0579,0.9361,0.0073,0.2966,0.1097,0.8886,0.1079,0.5465,0.0853,0.8886,0.1079,25,info_gain,minkowski_p_3,shepards
0.9333,0.9259,0.9337,0.9337,0.9444,0.9312,0.9286,0.9286,0.939,0.9415,5.7554,5.748,5.7403,5.6968,5.6945,5.69,5.7251,5.7623,5.7421,5.7263,5.7281,0.025,0.934,0.0057,0.2619,0.0895,0.8668,0.1105,0.548,0.093,0.8668,0.1105,25,info_gain,minkowski_p_4,shepards
0.9413,0.9365,0.9443,0.9337,0.955,0.9365,0.9312,0.9339,0.9523,0.9521,5.8525,5.6983,5.6571,5.7165,5.7532,5.6436,5.6434,5.6152,5.6955,5.7094,5.6985,0.0647,0.9417,0.0083,0.4207,0.1026,0.7969,0.1506,0.5966,0.0769,0.7969,0.1506,50,info_gain,minkowski_p_1,shepards
0.9333,0.9233,0.9284,0.9257,0.9339,0.9259,0.9233,0.9259,0.931,0.9282,5.6635,5.6249,5.7214,5.6437,5.836,5.659,5.6944,5.7598,5.7219,5.8,5.7125,0.0658,0.9279,0.0036,0.1308,0.0518,0.8845,0.1288,0.5444,0.1045,0.8845,0.1288,50,info_gain,minkowski_p_3,shepards
0.9307,0.9233,0.9257,0.9284,0.9312,0.9259,0.9233,0.9233,0.9257,0.9282,5.89,5.7404,5.6399,5.6728,5.7783,5.6883,5.7528,5.7787,5.7512,5.7388,5.7431,0.0655,0.9266,0.0028,0.1086,0.0518,0.841,0.1488,0.5266,0.1797,0.841,0.1488,50,info_gain,minkowski_p_4,shepards
0.9493,0.9286,0.9469,0.9443,0.955,0.9418,0.9365,0.9392,0.9576,0.9601,9.2056,5.5018,5.5959,5.6437,5.5514,5.7466,5.6088,5.5775,5.7786,5.7338,5.9944,1.0738,0.9459,0.0094,0.5771,0.0833,0.7745,0.0593,0.7059,0.0712,0.7745,0.0593,1,info_gain,euclidean,majority
0.9493,0.9392,0.9602,0.939,0.9577,0.9392,0.9392,0.9365,0.9496,0.9681,5.7886,5.7063,5.6359,5.6327,5.6769,5.8202,5.9682,6.0174,5.9556,5.9833,5.8185,0.1447,0.9478,0.0105,0.5231,0.1055,0.8386,0.0954,0.651,0.076,0.8386,0.0954,3,info_gain,euclidean,majority
0.9467,0.9365,0.9549,0.9416,0.955,0.9444,0.9365,0.9392,0.9523,0.9601,6.0119,6.0136,6.1052,6.0654,5.9517,6.0568,5.8465,5.6365,5.585,5.5485,5.8821,0.2035,0.9467,0.008,0.49,0.0827,0.8651,0.0937,0.6274,0.0567,0.8651,0.0937,5,info_gain,euclidean,majority
0.9467,0.9365,0.9523,0.9443,0.9577,0.9471,0.9365,0.9365,0.9523,0.9601,5.6801,5.7018,5.6701,5.6814,5.653,5.7864,5.9018,5.9276,5.9353,5.9473,5.7885,0.1192,0.947,0.0082,0.4876,0.0925,0.8667,0.1131,0.6207,0.0595,0.8667,0.1131,7,info_gain,euclidean,majority
0.9413,0.9339,0.9443,0.9416,0.9524,0.9339,0.9339,0.9365,0.9416,0.9521,5.9436,5.9353,5.9403,5.9435,5.9175,5.957,5.9072,5.9647,5.9575,5.9921,5.9459,0.0228,0.9412,0.0066,0.3936,0.0818,0.8598,0.1289,0.589,0.0723,0.8598,0.1289,15,info_gain,euclidean,majority
0.9413,0.9339,0.9363,0.939,0.9524,0.9339,0.9312,0.9365,0.9416,0.9521,5.9408,5.9428,5.9539,5.9458,5.9328,5.9536,5.9526,5.9251,5.9627,5.9481,5.9458,0.0105,0.9398,0.007,0.368,0.0856,0.8661,0.1156,0.6042,0.1119,0.8661,0.1156,25,info_gain,euclidean,majority
0.9387,0.9312,0.9284,0.9284,0.9392,0.9312,0.9286,0.9286,0.9337,0.9388,5.9789,5.9537,5.5607,5.9323,5.9543,5.9554,5.97,5.9665,6.0668,5.9663,5.9305,0.1279,0.9327,0.0044,0.229,0.0699,0.8723,0.1296,0.6328,0.1285,0.8723,0.1296,50,info_gain,euclidean,majority
0.9493,0.9286,0.9469,0.9443,0.955,0.9418,0.9365,0.9392,0.9576,0.9601,5.9419,5.923,5.9464,5.9484,6.0451,6.3343,5.938,5.9613,5.9479,5.9184,5.9905,0.1194,0.9459,0.0094,0.5771,0.0833,0.7745,0.0593,0.7059,0.0712,0.7745,0.0593,1,info_gain,euclidean,inverse_distance
0.9413,0.9392,0.9523,0.9416,0.9497,0.9312,0.9312,0.9286,0.9443,0.9628,5.8967,6.196,5.8666,5.9114,5.9195,5.9131,5.9566,5.9274,5.9019,5.6661,5.9155,0.1207,0.9422,0.0101,0.5037,0.0963,0.7715,0.1053,0.6391,0.0707,0.7715,0.1053,3,info_gain,euclidean,inverse_distance
0.9387,0.9286,0.9469,0.9337,0.9497,0.9418,0.9339,0.9392,0.9496,0.9601,5.9034,5.9377,5.9399,5.9424,5.9432,5.9726,5.9441,5.8953,5.9757,5.9883,5.9443,0.028,0.9422,0.009,0.4868,0.0732,0.7992,0.0863,0.6333,0.0512,0.7992,0.0863,5,info_gain,euclidean,inverse_distance
0.9387,0.9365,0.9469,0.9284,0.9524,0.9471,0.9365,0.9339,0.9496,0.9574,5.9306,5.953,5.8018,5.5897,5.6184,5.6915,5.6678,5.7269,5.5393,5.6624,5.7181,0.1312,0.9427,0.0088,0.4723,0.0887,0.8113,0.0985,0.6166,0.0656,0.8113,0.0985,7,info_gain,euclidean,inverse_distance
0.9387,0.9365,0.9496,0.931,0.9524,0.9392,0.9286,0.9339,0.939,0.9521,5.9956,5.9407,5.9605,5.9642,5.8912,5.9336,6.0627,5.966,5.9572,5.9422,5.9614,0.0424,0.9401,0.0081,0.4126,0.0939,0.8026,0.1241,0.5976,0.0789,0.8026,0.1241,15,info_gain,euclidean,inverse_distance
0.9387,0.9259,0.9416,0.931,0.9471,0.9365,0.9312,0.9339,0.9284,0.9521,5.9716,5.9808,5.9451,5.9409,5.9498,5.9567,5.9692,5.9712,5.9549,5.9552,5.9595,0.0124,0.9366,0.0079,0.3577,0.0796,0.8058,0.1284,0.5911,0.0953,0.8058,0.1284,25,info_gain,euclidean,inverse_distance
0.9333,0.9286,0.9284,0.9284,0.9365,0.9312,0.9286,0.9286,0.9257,0.9362,5.9888,5.9797,5.9972,5.9951,5.9909,5.9963,5.987,5.9894,5.9919,5.9776,5.9894,0.0062,0.9305,0.0035,0.2318,0.0576,0.7797,0.1236,0.5065,0.091,0.7797,0.1236,50,info_gain,euclidean,inverse_distance
0.9493,0.9286,0.9469,0.9443,0.955,0.9418,0.9365,0.9392,0.9576,0.9601,5.9458,5.9518,5.9555,5.9307,5.9065,5.9395,5.8909,5.9486,5.9297,5.9205,5.9319,0.0199,0.9459,0.0094,0.5771,0.0833,0.7745,0.0593,0.7059,0.0712,0.7745,0.0593,1,info_gain,euclidean,shepards
0.9493,0.9392,0.9602,0.939,0.9577,0.9392,0.9339,0.9339,0.9523,0.9681,5.9836,5.8878,5.9091,5.9141,5.7106,5.8103,5.6535,5.5782,5.6282,5.6097,5.7685,0.1417,0.9473,0.0114,0.5268,0.1099,0.8163,0.1002,0.6525,0.0776,0.8163,0.1002,3,info_gain,euclidean,shepards
0.9467,0.9365,0.9549,0.9443,0.955,0.9444,0.9365,0.9392,0.9523,0.9601,5.5692,5.5877,5.5929,5.5944,5.5903,5.8082,5.6302,5.7481,5.9351,5.9559,5.7012,0.1428,0.947,0.0079,0.4977,0.0777,0.8522,0.0999,0.6327,0.0516,0.8522,0.0999,5,info_gain,euclidean,shepards
0.9467,0.9365,0.9523,0.9443,0.9577,0.9471,0.9365,0.9365,0.9523,0.9601,5.9478,5.9563,5.9325,5.9515,5.9518,5.9708,5.9421,5.9346,5.7775,5.7165,5.9081,0.0824,0.947,0.0082,0.4901,0.0917,0.8535,0.1135,0.6207,0.0595,0.8535,0.1135,7,info_gain,euclidean,shepards
